id,data,dia_semana,horario,uf,br,km,municipio,CAUSA_ACIDENTE,TIPO_ACIDENTE,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
592502,07/04/2024,domingo,30/12/1899,PB,101,84,BAYEUX,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-713957906,-3492312806,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
592940,09/04/2024,terça-feira,30/12/1899,PB,230,"484,7",SAO JOAO DO RIO DO PEIXE,Frear bruscamente,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-68579,-383721,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
593280,26/03/2024,terça-feira,30/12/1899,PB,230,"192,2",POCINHOS,Reação tardia ou ineficiente do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Reta,Não,8,0,2,0,6,0,2,5,-7129621,-36169932,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
594349,16/04/2024,terça-feira,30/12/1899,PB,101,11,MAMANGUAPE,Acumulo de água sobre o pavimento,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Declive,Sim,2,0,0,0,1,1,0,2,-659256898,-3514508356,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
595098,11/02/2024,domingo,30/12/1899,PB,412,82,SERRA BRANCA,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-75193,-36709885,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
595995,24/04/2024,quarta-feira,30/12/1899,PB,101,"107,8",ALHANDRA,Condutor deixou de manter distância do veículo da frente,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,0,0,1,0,0,1,-732549201,-3494709877,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
596468,26/04/2024,sexta-feira,30/12/1899,PB,230,28,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,3,0,1,0,1,2,1,4,-71651,-348941,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
596650,27/04/2024,sábado,30/12/1899,PB,230,"120,8",RIACHAO DO BACAMARTE,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-72436,-356395,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
596702,27/04/2024,sábado,30/12/1899,PB,101,88,JOAO PESSOA,Ausência de reação do condutor,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Declive,Não,2,0,0,0,1,1,0,2,-717475718,-3489874798,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
597137,29/04/2024,segunda-feira,30/12/1899,PB,230,"152,9",CAMPINA GRANDE,Carga excessiva e/ou mal acondicionada,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta;Declive,Não,1,0,1,0,0,0,1,1,-72688,-358837,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
597346,30/04/2024,terça-feira,30/12/1899,PB,230,"54,7",CRUZ DO ESPIRITO SANTO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,4,0,0,1,1,2,1,4,-72007,-350854,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
597545,30/04/2024,terça-feira,30/12/1899,PB,230,266,JUNCO DO SERIDO,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,4,0,2,2,0,0,4,2,-69715,-367492,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
597557,01/05/2024,quarta-feira,30/12/1899,PB,230,475,SOUSA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,2,1,0,0,0,1,0,2,-68298,-383177,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
597867,02/05/2024,quinta-feira,30/12/1899,PB,116,11,CACHOEIRA DOS INDIOS,Velocidade Incompatível,Colisão lateral sentido oposto,Com Vítimas Feridas,Anoitecer,Crescente,Garoa/Chuvisco,Simples,Curva,Sim,3,0,1,0,1,1,1,3,-6985178,-38744354,SPRF-CE,DEL05-CE,UOP03-DEL05-CE
597985,03/05/2024,sexta-feira,30/12/1899,PB,101,92,JOAO PESSOA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Aclive,Não,2,0,0,1,1,0,1,2,-719683829,-3490588313,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
598517,05/05/2024,domingo,30/12/1899,PB,361,"92,9",PIANCO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,2,0,0,0,1,0,2,-722309921,-3800258598,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
598770,07/05/2024,terça-feira,30/12/1899,PB,230,"314,6",SAO MAMEDE,Condutor Dormindo,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,3,0,1,0,2,0,1,2,-69412,-371016,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
599054,08/05/2024,quarta-feira,30/12/1899,PB,101,45,MAMANGUAPE,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,14,0,0,0,14,0,0,2,-68830916,-3513080835,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
599116,08/05/2024,quarta-feira,30/12/1899,PB,230,"157,1",CAMPINA GRANDE,Acumulo de areia ou detritos sobre o pavimento,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Desvio Temporário;Em Obras,Sim,3,0,0,1,2,0,1,2,-72693,-359138,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
599215,09/05/2024,quinta-feira,30/12/1899,PB,230,25,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Declive,Sim,2,0,0,1,1,0,1,2,-71707,-348684,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
599385,09/05/2024,quinta-feira,30/12/1899,PB,101,96,CONDE,Acostamento em desnível,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,4,0,0,2,1,1,2,3,-7230921,-34921149,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
599747,22/04/2024,segunda-feira,30/12/1899,PB,230,409,POMBAL,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,0,1,0,3,0,1,1,-67577,-377916,SPRF-PB,DEL03-PB,UOP02-DEL03-PB
599764,11/05/2024,sábado,30/12/1899,PB,230,26,JOAO PESSOA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-71693,-348782,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
600097,12/05/2024,domingo,30/12/1899,PB,230,"233,6",JUAZEIRINHO,Manobra de mudança de faixa,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,1,0,0,1,1,0,3,-7039602,-36513313,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
600285,13/05/2024,segunda-feira,30/12/1899,PB,230,17,JOAO PESSOA,Suicídio (presumido),Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,4,0,0,1,1,2,1,3,-71121,-348426,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
601219,18/05/2024,sábado,30/12/1899,PB,101,"88,7",JOAO PESSOA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,0,1,1,2,-716470016,-3489993643,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
601341,18/05/2024,sábado,30/12/1899,PB,230,"97,7",GURINHEM,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,1,-71867,-354537,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
601781,20/05/2024,segunda-feira,30/12/1899,PB,230,497,CAJAZEIRAS,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Ponte,Não,2,0,1,0,1,0,1,2,-68922,-384834,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
601828,18/03/2024,segunda-feira,30/12/1899,PB,230,273,SANTA LUZIA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Declive;Curva,Não,2,0,1,0,0,2,1,3,-6960707,-3680441,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
601946,21/05/2024,terça-feira,30/12/1899,PB,230,"17,8",JOAO PESSOA,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,1,0,1,1,0,1,2,-71121,-348426,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
602140,22/05/2024,quarta-feira,30/12/1899,PB,101,"55,9",SANTA RITA,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,2,0,0,1,0,1,1,2,-696928265,-3508273602,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
602794,25/05/2024,sábado,30/12/1899,PB,101,"4,7",MATARACA,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,4,0,2,0,1,1,2,3,-65406751,-3511731147,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
602816,25/05/2024,sábado,30/12/1899,PB,230,231,JUAZEIRINHO,Manobra de mudança de faixa,Colisão lateral sentido oposto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,1,1,0,2,-70343,-364926,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
603364,27/05/2024,segunda-feira,30/12/1899,PB,101,"112,9",ALHANDRA,Condutor usando celular,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Aclive,Não,3,0,0,1,1,1,1,3,-737530762,-3495572805,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
603675,29/05/2024,quarta-feira,30/12/1899,PB,230,"147,6",CAMPINA GRANDE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Aclive,Sim,3,0,2,0,0,1,2,2,-72425,-358567,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
604073,30/05/2024,quinta-feira,30/12/1899,PB,101,96,CONDE,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,3,0,1,0,1,1,1,3,-7230921,-34921149,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
604400,01/06/2024,sábado,30/12/1899,PB,230,152,CAMPINA GRANDE,Desvio temporário,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Em Obras;Desvio Temporário;Curva,Sim,3,0,0,0,2,3,0,5,-72688,-358837,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
605004,03/06/2024,segunda-feira,30/12/1899,PB,412,17,BOA VISTA,Ausência de sinalização,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Chuva,Simples,Curva;Interseção de Vias;Rotatória,Não,1,0,0,0,1,0,0,1,-7249509,-36219105,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
605647,07/06/2024,sexta-feira,30/12/1899,PB,230,"313,5",SAO MAMEDE,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Declive,Não,5,0,1,0,3,1,1,4,-6938223,-37096747,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
605661,07/06/2024,sexta-feira,30/12/1899,PB,230,207,SOLEDADE,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-70882,-36298,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
606061,08/06/2024,sábado,30/12/1899,PB,101,84,BAYEUX,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta;Interseção de Vias,Sim,3,0,0,0,2,1,0,3,-71481609,-3491332769,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
606450,10/06/2024,segunda-feira,30/12/1899,PB,101,122,CAAPORA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Aclive,Não,3,0,1,0,1,1,1,3,-745038197,-3497994215,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
606832,11/06/2024,terça-feira,30/12/1899,PB,230,"47,9",SANTA RITA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,2,1,0,0,0,1,0,2,-71685,-35032,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
606934,12/06/2024,quarta-feira,30/12/1899,PB,230,"62,3",SAO MIGUEL DE TAIPU,Condutor usando celular,Colisão traseira,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Aclive;Reta,Não,2,1,0,0,1,0,0,2,-71989,-351649,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
607157,13/06/2024,quinta-feira,30/12/1899,PB,230,"349,6",PATOS,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,1,0,0,0,0,0,1,-69504,-373885,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
607209,13/06/2024,quinta-feira,30/12/1899,PB,230,"219,9",SOLEDADE,Condutor Dormindo,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,-70463,-363909,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
607313,13/06/2024,quinta-feira,30/12/1899,PB,104,"56,5",BARRA DE SANTA ROSA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Curva,Não,1,0,0,1,0,0,1,1,-678237255,-3597482701,SPRF-PB,DEL02-PB,UOP04-DEL02-PB
607328,14/06/2024,sexta-feira,30/12/1899,PB,101,"44,5",MAMANGUAPE,Condutor Dormindo,Colisão com objeto,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta;Declive,Não,3,0,1,1,0,1,2,3,-687451305,-3513232736,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
607358,14/06/2024,sexta-feira,30/12/1899,PB,104,"129,7",CAMPINA GRANDE,Conversão proibida,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,0,0,2,1,0,3,-728120589,-3588915693,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
607682,03/05/2024,sexta-feira,30/12/1899,PB,101,"15,6",MAMANGUAPE,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Aclive;Curva,Não,2,0,0,0,1,2,0,3,-662207781,-3513047486,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
608000,16/06/2024,domingo,30/12/1899,PB,230,244,JUAZEIRINHO,Ingestão de álcool pelo condutor,Colisão frontal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,0,0,1,2,0,3,-706643726,-3656926823,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
608120,17/06/2024,segunda-feira,30/12/1899,PB,230,"2,1",CAMPINA GRANDE,Área urbana sem a presença de local apropriado para a travessia de pedestres,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta;Declive,Sim,2,0,0,1,0,1,1,2,-721074,-35933838,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
608174,17/06/2024,segunda-feira,30/12/1899,PB,230,"156,8",CAMPINA GRANDE,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,2,0,0,1,1,0,1,2,-72693,-359138,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
608487,19/06/2024,quarta-feira,30/12/1899,PB,104,106,SAO SEBASTIAO DE LAGOA DE  ROCA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Chuva,Simples,Declive;Curva,Não,6,1,0,0,5,0,0,2,-709569811,-3586106094,SPRF-PB,DEL02-PB,UOP04-DEL02-PB
608640,19/06/2024,quarta-feira,30/12/1899,PB,230,"157,4",CAMPINA GRANDE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,3,0,0,0,3,0,0,2,-7264,-359199,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
608729,20/06/2024,quinta-feira,30/12/1899,PB,230,"132,3",MASSARANDUBA,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,1,0,0,2,-72772,-35744,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
608935,21/06/2024,sexta-feira,30/12/1899,PB,230,145,CAMPINA GRANDE,Manobra de mudança de faixa,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado;Curva,Sim,2,0,1,0,1,0,1,2,-72512,-358399,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
608996,21/06/2024,sexta-feira,30/12/1899,PB,101,106,ALHANDRA,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,1,0,1,2,-731642501,-3494666379,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
609047,21/06/2024,sexta-feira,30/12/1899,PB,230,"143,6",CAMPINA GRANDE,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,-72557,-358223,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
609172,22/06/2024,sábado,30/12/1899,PB,230,"234,4",JUAZEIRINHO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,4,0,1,0,2,1,1,4,-70388,-365116,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
609924,25/06/2024,terça-feira,30/12/1899,PB,230,36,SANTA RITA,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Curva,Não,1,0,0,0,1,0,0,1,-71246,-349473,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
610136,26/06/2024,quarta-feira,30/12/1899,PB,101,"89,4",JOAO PESSOA,Manobra de mudança de faixa,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,3,0,1,0,2,0,1,2,-71710694,-3489765372,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
610525,28/06/2024,sexta-feira,30/12/1899,PB,361,0,PATOS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Interseção de Vias,Sim,2,0,0,0,2,0,0,2,-70185995,-3726078,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
610576,28/06/2024,sexta-feira,30/12/1899,PB,230,47,SANTA RITA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3,0,0,0,2,1,0,3,-71685,-35032,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
610582,28/06/2024,sexta-feira,30/12/1899,PB,230,"46,5",SANTA RITA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,-71635,-35025,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
611378,01/07/2024,segunda-feira,30/12/1899,PB,230,"74,4",RIACHAO DO POCO,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,1,0,0,0,0,0,1,-71894,-352596,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
611399,02/07/2024,terça-feira,30/12/1899,PB,230,"147,1",CAMPINA GRANDE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Aclive;Reta,Sim,2,1,0,0,0,1,0,2,-72425,-358567,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
611569,02/07/2024,terça-feira,30/12/1899,PB,230,236,JUAZEIRINHO,Condutor Dormindo,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-705204,-36545288,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
612025,04/07/2024,quinta-feira,30/12/1899,PB,230,"158,6",CAMPINA GRANDE,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Rotatória,Sim,2,0,1,0,0,1,1,2,-725694458,-3592821836,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
612368,06/07/2024,sábado,30/12/1899,PB,230,174,CAMPINA GRANDE,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Declive;Reta;Em Obras,Não,3,0,1,0,1,1,1,2,-71794,-360164,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
612503,06/07/2024,sábado,30/12/1899,PB,230,"132,1",CAMPINA GRANDE,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,-72774,-357367,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
612914,07/07/2024,domingo,30/12/1899,PB,116,"11,3",CACHOEIRA DOS INDIOS,Velocidade Incompatível,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Simples,Reta,Não,4,1,2,1,0,0,3,2,-6985178,-38744354,SPRF-CE,DEL05-CE,UOP03-DEL05-CE
612929,08/07/2024,segunda-feira,30/12/1899,PB,101,92,CONDE,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-719683829,-3490588313,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
612969,08/07/2024,segunda-feira,30/12/1899,PB,101,85,BAYEUX,Pista esburacada,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Interseção de Vias,Sim,4,0,0,1,2,1,1,3,-714538184,-3491662887,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
612974,08/07/2024,segunda-feira,30/12/1899,PB,101,83,BAYEUX,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-71337703,-3492963914,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
613006,08/07/2024,segunda-feira,30/12/1899,PB,101,"79,3",SANTA RITA,Condutor Dormindo,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,0,1,1,2,-71147526,-3495793891,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
613014,08/07/2024,segunda-feira,30/12/1899,PB,230,55,CRUZ DO ESPIRITO SANTO,Ausência de reação do condutor,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,2,-72014,-350943,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
613187,09/07/2024,terça-feira,30/12/1899,PB,230,175,CAMPINA GRANDE,Ausência de reação do condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Em Obras;Reta,Não,2,0,0,1,1,0,1,2,-71775,-360247,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
613631,11/07/2024,quinta-feira,30/12/1899,PB,230,"21,1",JOAO PESSOA,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-71415,-348519,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
613678,18/04/2024,quinta-feira,30/12/1899,PB,230,"145,4",CAMPINA GRANDE,Estacionar ou parar em local proibido,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Declive,Sim,5,0,1,0,3,2,1,6,-72512,-358399,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
613919,12/07/2024,sexta-feira,30/12/1899,PB,230,"35,6",SANTA RITA,Demais falhas mecânicas ou elétricas,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Declive;Reta,Sim,2,0,1,0,1,0,1,1,-71268,-349412,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
614018,12/07/2024,sexta-feira,30/12/1899,PB,116,"11,5",CACHOEIRA DOS INDIOS,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Reta,Não,1,0,1,0,0,0,1,1,-6985178,-38744354,SPRF-CE,DEL05-CE,UOP03-DEL05-CE
614021,12/07/2024,sexta-feira,30/12/1899,PB,361,"38,8",CATINGUEIRA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,-709174654,-3758068209,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
